SOURCE_FILE,SOURCE_SHEET,SOURCE_ROW,DOCUMENT_TYPE,RAW_DESCRIPTION,NORMALIZED_DESCRIPTION,QUANTITY,RAW_UNIT_PRICE,PRICE_EXCL_TAX,PRICE_STATUS,IS_SERVICE,IS_FOOD,IS_MEAT,CATEGORY,UOM,IDENTITY_KEY,CURRENCY
COTIZACIONES_b089.xlsx,Factura 3,22,INVOICE,RODAMIENTO C-6206 Z DE ALTA TEMPERATURA SKF,rodamiento c-6206 z de alta temperatura skf,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,rodamiento|c-6206|z|alta|temperatura|skf|C-6206,DOP
COTIZACIONES_b089.xlsx,Factura 3,23,INVOICE,CAMBIO DE IMPELLER,cambio de impeller,1.0,21500.0,21500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|impeller,DOP
COTIZACIONES_b089.xlsx,Factura 3,25,INVOICE,ABANICO DE BOMBA PEDROLLO CP-680A,abanico de bomba pedrollo cp-680a,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Electrodomésticos,Units,abanico|bomba|pedrollo|cp-680a|CP-680A,DOP
COTIZACIONES_b089.xlsx,Factura 3,26,INVOICE,ACONDICIONAMIENTO DE BOMBA DE AGUA CON PINTURA INDUSTRIAL,acondicionamiento de bomba de agua con pintura industrial,1.0,3000.0,3000.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,acondicionamiento|bomba|agua|pintura|industrial,DOP
COTIZACIONES_b089.xlsx,Factura 3,27,INVOICE,INSTALACION DE SISTEMA DE ELECTRICIDAD EN PANEL PARA ENERGIZAR  LAS BOMBAS DE AGUA,instalacion de sistema de electricidad en panel para energizar las bombas de agua,1.0,28000.0,28000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|sistema|electricidad|panel|para|energizar|bombas|agua,DOP
COTIZACIONES_b089.xlsx,Factura 3,28,INVOICE,CAMBIO DE TUBERIAS  Y FILTRO PARA AIRE DE 5 TON,cambio de tuberias y filtro para aire de 5 ton,1.0,18000.0,18000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|tuberias|filtro|para|aire|5|ton,DOP
COTIZACIONES_b089.xlsx,Factura 3,29,INVOICE,SUSTITUCION DE CALBLES ELECTRICO #4 POR 1/0 EN LINEA DE ALIMENTACION DEL EDIF DE VIH,sustitucion de calbles electrico 4 por 1/0 en linea de alimentacion del edif de vih,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sustitucion|calbles|electrico|4|por|1/0|linea|alimentacion|1/0,DOP
COTIZACIONES_b089.xlsx,Factura 3,40,INVOICE,DIRECCION TECNICA,direccion tecnica,10.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_b089.xlsx,Factura 3,41,INVOICE,TRANSPORTE,transporte,5.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_b089.xlsx,Factura 3,49,INVOICE,ENTREGADO POR,entregado por,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,entregado|por,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,11,QUOTATION,Preliminares,preliminares,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,preliminares,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,12,QUOTATION,Demolicion,demolicion,1.0,15000.0,15000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,demolicion,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,13,QUOTATION,Bote de Material,bote de material,1.0,6500.0,6500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,bote|material,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,15,QUOTATION,Porcelanato 60x60,porcelanato 60x60,8.0,2450.55,2450.55,RECONCILED_SUBTOTAL,False,False,False,Ferretería,m²,porcelanato|60x60,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,16,QUOTATION,"Instalacion de mezcladora mono ducha, fluxometro y llave de lavamano en baño",instalacion de mezcladora mono ducha fluxometro y llave de lavamano en bano,30.0,2745.33,2745.33,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|mezcladora|mono|ducha|fluxometro|llave|lavamano|bano,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,17,QUOTATION,Instalacion de Lavamano metalico,instalacion de lavamano metalico,2.0,5000.0,5000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|lavamano|metalico,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,18,QUOTATION,Construccion de tapa P/Registro sanitario,construccion de tapa p/registro sanitario,1.0,45000.0,45000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,construccion|tapa|p/registro|sanitario,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,19,QUOTATION,Resane de pared y hueco en distribucion red agua potable,resane de pared y hueco en distribucion red agua potable,1.0,65455.0,65455.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,resane|pared|hueco|distribucion|red|agua|potable,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,20,QUOTATION,Division en sheetrock,division en sheetrock,1.0,51200.0,51200.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,division|sheetrock,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,21,QUOTATION,Construccion de drenaje en planta de Oxigeno Medico,construccion de drenaje en planta de oxigeno medico,1.0,35480.0,35480.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,construccion|drenaje|planta|oxigeno|medico,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,33,QUOTATION,DIRECCION TECNICA,direccion tecnica,10.0,,3305.993,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_b089.xlsx,EJEMPLO COT JORGE,35,QUOTATION,TRANSPORTE,transporte,5.0,,3305.993,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),17,INVOICE,LENNOX I3 SEER 12 K BTU,lennox i3 seer 12 k btu,2.0,65000.0,65000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,lennox|i3|seer|12|k|btu,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),18,INVOICE,INSTALACION ELECTRICA,instalacion electrica,2.0,9000.0,9000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|electrica,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),20,INVOICE,"REPARACION DE BOMBA E INSTALACION ELECTRICA, CAMBIO DE TUBERIA P/AIRE Y SUSTITUCION DE CABLE ELECTRICO",reparacion de bomba e instalacion electrica cambio de tuberia p/aire y sustitucion de cable electrico,,,,MISSING_VALID_PRICE,True,False,False,Servicios,Units,reparacion|bomba|e|instalacion|electrica|cambio|tuberia|p/aire,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),22,INVOICE,RODAMIENTO C-6206 Z DE ALTA TEMPERATURA SKF,rodamiento c-6206 z de alta temperatura skf,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,rodamiento|c-6206|z|alta|temperatura|skf|C-6206,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),23,INVOICE,CAMBIO DE IMPELLER,cambio de impeller,1.0,21500.0,21500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|impeller,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),25,INVOICE,ABANICO DE BOMBA PEDROLLO CP-680A,abanico de bomba pedrollo cp-680a,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Electrodomésticos,Units,abanico|bomba|pedrollo|cp-680a|CP-680A,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),26,INVOICE,ACONDICIONAMIENTO DE BOMBA DE AGUA CON PINTURA INDUSTRIAL,acondicionamiento de bomba de agua con pintura industrial,1.0,3000.0,3000.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,acondicionamiento|bomba|agua|pintura|industrial,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),27,INVOICE,INSTALACION DE SISTEMA DE ELECTRICIDAD EN PANEL PARA ENERGIZAR  LAS BOMBAS DE AGUA,instalacion de sistema de electricidad en panel para energizar las bombas de agua,1.0,28000.0,28000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|sistema|electricidad|panel|para|energizar|bombas|agua,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),28,INVOICE,CAMBIO DE TUBERIAS  Y FILTRO PARA AIRE DE 5 TON,cambio de tuberias y filtro para aire de 5 ton,1.0,18000.0,18000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|tuberias|filtro|para|aire|5|ton,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),29,INVOICE,SUSTITUCION DE CALBLES ELECTRICO #4 POR 1/0 EN LINEA DE ALIMENTACION DEL EDIF DE VIH,sustitucion de calbles electrico 4 por 1/0 en linea de alimentacion del edif de vih,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sustitucion|calbles|electrico|4|por|1/0|linea|alimentacion|1/0,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),40,INVOICE,DIRECCION TECNICA,direccion tecnica,10.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),41,INVOICE,TRANSPORTE,transporte,5.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_b089.xlsx,Factura 3 (2),49,INVOICE,ENTREGADO POR,entregado por,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,entregado|por,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),17,QUOTATION,Lasaña de Queso,lasana de queso,1.0,,,MISSING_VALID_PRICE,False,True,False,Alimentos,Units,lasana|queso,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),18,QUOTATION,Lasaña de Pollo,lasana de pollo,1.0,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,lasana|pollo,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),19,QUOTATION,Pollo Horneado,pollo horneado,1.0,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,pollo|horneado,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),20,QUOTATION,Cerdo Horneado,cerdo horneado,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cerdo|horneado,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),21,QUOTATION,Moro de Habichuela Roja,moro de habichuela roja,1.0,,,MISSING_VALID_PRICE,False,True,False,Alimentos,Units,moro|habichuela|roja,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (2),22,QUOTATION,Moro de Habichuela Negra,moro de habichuela negra,1.0,,,MISSING_VALID_PRICE,False,True,False,Alimentos,Units,moro|habichuela|negra,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),17,QUOTATION,Libra de pollo,libra de pollo,87.5,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,libra|pollo,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),18,QUOTATION,Libra de costillas ahumada,libra de costillas ahumada,50.35,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libra|costillas|ahumada,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),19,QUOTATION,Libra de mondongo,libra de mondongo,60.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libra|mondongo,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),20,QUOTATION,Libra de chuleta ahumada,libra de chuleta ahumada,6.0,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,libra|chuleta|ahumada,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),21,QUOTATION,Libra de carne de cerdo,libra de carne de cerdo,100.0,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,libra|carne|cerdo,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),22,QUOTATION,Libra de pata de vaca,libra de pata de vaca,32.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libra|pata|vaca,DOP
COTIZACION_-2026_MAYO_4932.xlsx,LIMPIADORES (3),23,QUOTATION,Libra de carne de res,libra de carne de res,50.0,,,MISSING_VALID_PRICE,False,False,True,Carnes,Units,libra|carne|res,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),4,QUOTATION,APINZA AMPERIMÉTRICA DIGITAL VOLTAJE 200m 600 V o SUPERIOR,apinza amperimetrica digital voltaje 200m 600 v o superior,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,apinza|amperimetrica|digital|voltaje|200m|600|v|o,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),5,QUOTATION,MULTÍMETRO INDUSTRIAL 10A SOBRECARGA DE 20A,multimetro industrial 10a sobrecarga de 20a,3.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,multimetro|industrial|10a|sobrecarga|20a,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),6,QUOTATION,JUEGO DE HERRAMIENTAS 70 PIEZAS,juego de herramientas 70 piezas,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,juego|herramientas|70|piezas,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),7,QUOTATION,GUANTES DE PROTECCION PARA ELECTRICISTA,guantes de proteccion para electricista,20.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,guantes|proteccion|para|electricista,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),8,QUOTATION,PELADOR AUTOMÁTICO Y CRIPADOR DE ALAMBRE PELA CLABES *7,pelador automatico y cripador de alambre pela clabes 7,3.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pelador|automatico|cripador|alambre|pela|clabes|7,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),9,QUOTATION,JUEGO DE HERRAMIENTAS PINZA ALICATE /PINZA 3 PIEZAS ALICATES / PINZAS,juego de herramientas pinza alicate /pinza 3 piezas alicates / pinzas,5.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,juego|herramientas|pinza|alicate|/pinza|3|piezas|alicates,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),10,QUOTATION,JUEGO DE DESTORNILLADORES AISLADO 7 PIEZAS 1000V,juego de destornilladores aislado 7 piezas 1000v,5.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,juego|destornilladores|aislado|7|piezas|1000v,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),11,QUOTATION,JUEGO DE AVELLANADOR CORTATUBO,juego de avellanador cortatubo,2.0,,,MISSING_VALID_PRICE,False,False,False,Plomería,Units,juego|avellanador|cortatubo,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),12,QUOTATION,CORTADORA DE RAMAS MANGO TELESCOPIO 2.8 M,cortadora de ramas mango telescopio 2.8 m,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cortadora|ramas|mango|telescopio|2.8|m,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),13,QUOTATION,KIT TALADRO DOBLE FUNCIÓN ATORNILLADOR Y DE IMPACTO 12 V,kit taladro doble funcion atornillador y de impacto 12 v,2.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,kit|taladro|doble|funcion|atornillador|impacto|12|v,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),14,QUOTATION,SIERRA TRONZADORA 2400W,sierra tronzadora 2400w,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,sierra|tronzadora|2400|w|2400W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),15,QUOTATION,PULIDORA MANUAL2200 W / 110-120 VOLTIOS,pulidora manual2200 w / 110-120 voltios,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pulidora|manual2200|w|/|110-120|voltios|MANUAL2200|2200W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),16,QUOTATION,PRENSA DE BANCO 6 PULGADAS,prensa de banco 6 pulgadas,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"prensa|banco|6|pulgadas|6""",DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),17,QUOTATION,DOBLADORA DE TUBOS 1/2 a 2 CON TRIPODE,dobladora de tubos 1/2 a 2 con tripode,2.0,,,MISSING_VALID_PRICE,False,False,False,Plomería,Units,dobladora|tubos|1/2|a|2|tripode|1/2,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),18,QUOTATION,CORTADORA DE METAL 14 2300 W,cortadora de metal 14 2300 w,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cortadora|metal|14|2300|w|2300W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),19,QUOTATION,CORTADORA DE PLASMA PLASMA 40A 110/220V INVERTE CON ACCESORIOS,cortadora de plasma plasma 40a 110/220v inverte con accesorios,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cortadora|plasma|plasma|40a|110/220v|inverte|accesorios,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),20,QUOTATION,CARETA ELÉCTRICA PARA SALDAR,careta electrica para saldar,5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,careta|electrica|para|saldar,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),21,QUOTATION,MAQUINA PARA SOLDAR 180a 110/220V,maquina para soldar 180a 110/220v,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,maquina|para|soldar|180a|110/220v,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),22,QUOTATION,ESCUADRA SOLDADURA 5 75 LB MAGNETICA,escuadra soldadura 5 75 lb magnetica,5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,escuadra|soldadura|5|75|lb|magnetica|75 lb,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),23,QUOTATION,TALADRO ESTACIONARIO 750W 110V 1PH 20MM,taladro estacionario 750w 110v 1ph 20mm,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,taladro|estacionario|750|w|110v|1ph|20|mm|750W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),24,QUOTATION,LIJADORA ELÉCTRICA MANUAL 300W 110-120V,lijadora electrica manual 300w 110-120v,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,lijadora|electrica|manual|300|w|110-120v|300W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),25,QUOTATION,KIT TALADRO ATORNILLADOR 12V,kit taladro atornillador 12v,2.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,kit|taladro|atornillador|12v,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),26,QUOTATION,PISTOLA SOPLADORA 695,pistola sopladora 695,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pistola|sopladora|695,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),27,QUOTATION,COMPRESOR DE AIRE 110-120V/60HZ 110-120 VOLTIOS,compresor de aire 110-120v/60hz 110-120 voltios,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,compresor|aire|110-120v/60hz|110-120|voltios,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),28,QUOTATION,TALADRO ROTO MARTILLO DE 1500 WATT,taladro roto martillo de 1500 watt,2.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,taladro|roto|martillo|1500|watt,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),29,QUOTATION,SIERRA CIRCULAR DE BANCO NO. 10 1800W,sierra circular de banco no. 10 1800w,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,sierra|circular|banco|no.|10|1800|w|1800W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),30,QUOTATION,MAQUINA COLECTORA DE POLVO 110-120 VOLTIOS,maquina colectora de polvo 110-120 voltios,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,maquina|colectora|polvo|110-120|voltios,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),31,QUOTATION,SIERRA INGLETADORA 110-120 VOLTIOS,sierra ingletadora 110-120 voltios,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,sierra|ingletadora|110-120|voltios,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),32,QUOTATION,PISTOLA PARA PINTAR,pistola para pintar,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pistola|para|pintar,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),33,QUOTATION,ROUTER ELÉCTRICO BASE FIJA 2.25 HP,router electrico base fija 2.25 hp,1.0,,,MISSING_VALID_PRICE,False,False,False,Tecnología,Units,router|electrico|base|fija|2.25|hp,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),34,QUOTATION,ROUTER ELÉCTRICO INALAMBRICO,router electrico inalambrico,1.0,,,MISSING_VALID_PRICE,False,False,False,Tecnología,Units,router|electrico|inalambrico,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),35,QUOTATION,TALADRO PEDESTAL 500W 110V 1PH 16Mm,taladro pedestal 500w 110v 1ph 16mm,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,taladro|pedestal|500|w|110v|1ph|16|mm|500W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),36,QUOTATION,JUEGO DE MECHAS PARA ENRUTADOR O FRESADOR 24 PIEZAS,juego de mechas para enrutador o fresador 24 piezas,2.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,juego|mechas|para|enrutador|o|fresador|24|piezas,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),37,QUOTATION,PRENSA O ABRAZADERA PARA EBANISTERÍA 36,prensa o abrazadera para ebanisteria 36,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,prensa|o|abrazadera|para|ebanisteria|36,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),38,QUOTATION,PRENSA O ABRAZADERA,prensa o abrazadera,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,prensa|o|abrazadera,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),39,QUOTATION,PRENSA O ABRAZADERA,prensa o abrazadera,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,prensa|o|abrazadera,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),40,QUOTATION,PRENSA O ABRAZADERA PARA EBANISTERÍA 48,prensa o abrazadera para ebanisteria 48,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,prensa|o|abrazadera|para|ebanisteria|48,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),41,QUOTATION,PULIDORA MANUAL 9 2800W -5/8,pulidora manual 9 2800w -5/8,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pulidora|manual|9|2800|w|-5/8|5/8|2800W,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),42,QUOTATION,LIJERADORA DE BANDA DISCO 4 Y 6 DE 1/2 HP,lijeradora de banda disco 4 y 6 de 1/2 hp,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,lijeradora|banda|disco|4|6|1/2|hp|1/2,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),43,QUOTATION,CARGADOR DE BATERÍA 20V 2A,cargador de bateria 20v 2a,1.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cargador|bateria|20v|2a,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),44,QUOTATION,BATERÍAS PARA TALADRO 20V 2A RECARGABLE,baterias para taladro 20v 2a recargable,2.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,baterias|para|taladro|20v|2a|recargable,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),45,QUOTATION,TALADRO INALAMBRICO 18/V  M18,taladro inalambrico 18/v m18,1.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,taladro|inalambrico|18/v|m18,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),46,QUOTATION,CLAVADORA INALÁMBRICA 18Ga 20V,clavadora inalambrica 18ga 20v,1.0,,,MISSING_VALID_PRICE,False,False,False,Electrodomésticos,Units,clavadora|inalambrica|18ga|20v,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),47,QUOTATION,PUNTA DE ESTRÍA 3 PULGADAS,punta de estria 3 pulgadas,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"punta|estria|3|pulgadas|3""",DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),48,QUOTATION,JUEGO DE FORMONES 12 PIEZAS,juego de formones 12 piezas,3.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,juego|formones|12|piezas,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),49,QUOTATION,MOTOSIERRA DREMER 110-120 VOLTIOS,motosierra dremer 110-120 voltios,2.0,,,MISSING_VALID_PRICE,False,False,False,Herramientas,Units,motosierra|dremer|110-120|voltios,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),50,QUOTATION,PISTOLA DE CALOR,pistola de calor,3.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pistola|calor,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),51,QUOTATION,DREMEL 3000,dremel 3000,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,dremel|3000,DOP
COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,COTIZACION (21),52,QUOTATION,MANDIL DE PROTECCIÓN (DELANTAL) IMPERMEABLE,mandil de proteccion delantal impermeable,24.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,mandil|proteccion|delantal|impermeable,DOP
