CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-0463,Reflector DE 500 W LED,consu,Material eléctrico,Units,,,power=500W,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,reflector|500|w|led|500W,COTIZACIONES_0.2_b68c.xlsx
AG-0471,Barrena 3/8 Concreto IRWIN,consu,Ferretería,Units,,,caliber=3/8,False,False,False,SHARED,,,,2,295.0,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,PRICE_OUTLIER_REVIEW;MISSING_VALID_PRICE,PRICE_OUTLIER_REVIEW,,,,,,,,,barrena|3/8|concreto|irwin|3/8,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0478,PALO P/PARA PICO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,palo|p/para|pico,COTIZACIONES_0.2_b68c.xlsx
AG-0500,MADERA 2X4X12,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,madera|2x4x12,COTIZACIONES_0.2_b68c.xlsx
AG-0503,Andamios 6X3 Completos,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,andamios|6x3|completos,COTIZACIONES_0.2_b68c.xlsx
AG-0514,PROA LA URENA- Ayuntamiento SANTO Domingo ESTE,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,proa|urena-|ayuntamiento|santo|domingo|este,COTIZACIONES_0.2_b68c.xlsx
AG-0528,Alambre VINIL 10/2,consu,Ferretería,ft,,,caliber=10/2,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,alambre|vinil|10/2|10/2,COTIZACIONES_0.2_b68c.xlsx
AG-0529,Angular DE 1/2X1/4,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,angular|1/2x1/4,COTIZACIONES_0.2_b68c.xlsx
AG-0530,Armario DE Oficina,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,armario|oficina,COTIZACIONES_0.2_b68c.xlsx
AG-0531,Bombilla 65 W,consu,Ferretería,Units,,,power=65W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bombilla|65|w|65W,COTIZACIONES_0.2_b68c.xlsx
