PRODUCT_ID,TEMPLATE_ID,NAME,CURRENT_TYPE,PROPOSED_TYPE,CURRENT_SALE_OK,PROPOSED_SALE_OK,CURRENT_PURCHASE_OK,PROPOSED_PURCHASE_OK,CATEGORY,COMPANY,ACTIVE,EVIDENCE,CONFIDENCE,ACTION,REASON,MISMATCH,SALE_LINE_REFERENCES,PURCHASE_LINE_REFERENCES,INVOICE_LINE_REFERENCES,STOCK_MOVE_REFERENCES,STOCK_QUANT_REFERENCES,VALUATION_LAYER_REFERENCES,IS_STORABLE,STANDARD_PRICE,LIST_PRICE
307,307,Breaker Sencillo G.E 30 AMP,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=breaker sencillo g.e 30 amp,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,648.6
1265,1265,Brillos DE Limpieza-verde- SCOTCH,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=brillos de limpieza-verde- scotch,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,20.0
1404,1404,BROCA Concreto 5/16 IRWIN,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=broca concreto 5/16 irwin,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,195.0
752,752,BROCHA ATLAS DE 1'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha atlas de 1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,140.0
753,753,BROCHA ATLAS DE 2'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha atlas de 2,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,190.0
754,754,BROCHA ATLAS DE 3'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha atlas de 3,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,215.0
755,755,BROCHA ATLAS DE 4'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha atlas de 4,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,260.0
655,655,BROCHA DE 2'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 2,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,190.0
551,551,BROCHA DE 2 1/2'' ATLAS,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 2 1/2 atlas,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,150.0
964,964,BROCHA DE 2'' ATLAS,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 2 atlas,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,141.21
656,656,BROCHA DE 3'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 3,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,215.0
383,383,BROCHA DE 3 ATLAS,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 3 atlas,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,186.18
552,552,BROCHA DE 3'' EMTOP,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 3 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,275.0
657,657,BROCHA DE 4'',consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 4,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,260.0
384,384,BROCHA DE 4'' ATLAS,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 4 atlas,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,222.93
553,553,BROCHA DE 4'''emtop,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha de 4 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,325.0
1392,1392,"Brocha Ecom. M/marron 1""",consu,consu,True,True,True,True,Pinturas,,True,"category=Pinturas; normalized=brocha ecom. m/marron 1""",HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,100.0
1348,1348,"Brocha Ecom. M/marron 2""",consu,consu,True,True,True,True,Pinturas,,True,"category=Pinturas; normalized=brocha ecom. m/marron 2""",HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,130.0
1347,1347,"Brocha Ecom. M/marron 3""",consu,consu,True,True,True,True,Pinturas,,True,"category=Pinturas; normalized=brocha ecom. m/marron 3""",HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,185.0
1349,1349,"Brocha Ecom. M/marron 4""",consu,consu,True,True,True,True,Pinturas,,True,"category=Pinturas; normalized=brocha ecom. m/marron 4""",HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,200.0
86,86,"BROCHA M/BCO PELO GRIS 2"" BCM20 BYP",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=brocha m/bco pelo gris 2"" bcm20 byp",HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,89.99
739,739,BROCHA M/BCO PELO GRIS 2'' BCM20 BYP,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brocha m/bco pelo gris 2 bcm20 byp,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,89.99
236,236,Brochas DE 1'' EMTOP,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brochas de 1 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,115.0
237,237,Brochas DE 2'' EMTOP,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brochas de 2 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,185.0
238,238,Brochas DE 3'' EMTOP,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brochas de 3 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,275.0
239,239,Brochas DE 4'''emtop,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=brochas de 4 emtop,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,325.0
1030,1030,Caballetes DE Aluzinc DE 10 PIES,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caballetes de aluzinc de 10 pies,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1750.0
518,518,CABLE #10 AWG THHN BLANCO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 10 awg thhn blanco,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,37.5
517,517,CABLE 10 AWG THHN NEGRO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 10 awg thhn negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,37.5
519,519,CABLE #10 AWG THHN VERDE,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 10 awg thhn verde,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,37.5
704,704,CABLE 12 AWG THHN-500 PIE,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 12 awg thhn-500 pie,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,11500.0
520,520,CABLE #12 AWG THHN BLANCO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 12 awg thhn blanco,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,23.0
1036,1036,CABLE 12 AWG THHN NEGRO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 12 awg thhn negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,23.0
521,521,CABLE #12 AWG THHN RO JO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 12 awg thhn ro jo,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,23.0
1039,1039,CABLE #14 (1.5mm) AWG THHN BLANCO,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 14 1.5mm awg thhn blanco,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,46.7
203,203,Cable #14 AWG Thhn Negro,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 14 awg thhn negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,46.7
1489,1489,CABLE 2 AWG THHN,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 2 awg thhn,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,226.0
104,104,CABLE 3/0 AWG THHN NEGRO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=cable 3/0 awg thhn negro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,450.0
1488,1488,CABLE 4 AWG THHN,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 4 awg thhn,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,178.0
1040,1040,CABLE 8 AWG THHN NEGR,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable 8 awg thhn negr,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,43.0
1037,1037,CABLE GOMA 12/2 SJTW NEGRO,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=cable goma 12/2 sjtw negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,57.2
1038,1038,CABLE GOMA 12/3 SJTW NEGRO,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=cable goma 12/3 sjtw negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,68.0
538,538,CABLE GOMA 14/2 SJTW NEGRO,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=cable goma 14/2 sjtw negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,30.5
230,230,CABLE GOMA 8/3 SJTW NEGRO,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=cable goma 8/3 sjtw negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,125.0
534,534,CABLE VINYL 10/2 UF TW GRIS Cordiflex,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable vinyl 10/2 uf tw gris cordiflex,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,66.0
1042,1042,CABLE VINYL 12/2 UF TW GRIS Cordiflex,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable vinyl 12/2 uf tw gris cordiflex,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,41.7
1041,1041,CABLE VINYL 12/3 UF TW GRIS Cordiflex,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=cable vinyl 12/3 uf tw gris cordiflex,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,58.7
378,378,CAJA 2X4,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja 2x4,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,104.0
706,706,CAJA 2X4 3/4 Suplemento,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja 2x4 3/4 suplemento,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,115.0
96,96,CAJA BREAKER 12 SUPE. OMNIUM,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=caja breaker 12 supe. omnium,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,3989.0
1497,1497,CAJA Breaker 8 A 16 Circuito TLM-812FCUD ABB - GE,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja breaker 8 a 16 circuito tlm-812fcud abb - ge,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6954.0
123,123,CAJA BREAKER 8 A 16 CIRCUITO TLM-812FCUD ABB-GE,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=caja breaker 8 a 16 circuito tlm-812fcud abb-ge,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6954.0
228,228,CAJA Breaker GE 2 A 4,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja breaker ge 2 a 4,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,4300.0
35,35,CAJA CHICA (Feb-Mar 2026) agua y hielo $600/semana,service,service,True,True,False,False,,,True,invoice_lines=1; normalized=caja chica feb-mar 2026 agua y hielo 600/semana,HIGH_CONFIDENCE,KEEP,"Construction/haulage/petty-cash activity, not a SKU",,0,0,1,0,0,0,False,0.0,600.0
34,34,CAJA CHICA (Materiales instalacion motobomba y combustible),service,service,True,True,False,False,,,True,invoice_lines=1; normalized=caja chica materiales instalacion motobomba y combustible,HIGH_CONFIDENCE,KEEP,"Construction/haulage/petty-cash activity, not a SKU",,0,0,1,0,0,0,False,0.0,15000.0
36,36,"CAJA CHICA motobomba/materiales + caja chica abril + combustible drenaje (desglose PDF no suma al SUB TOTAL 52,453.30)",service,service,True,True,False,False,,,True,invoice_lines=1; normalized=caja chica motobomba/materiales caja chica abril combustible drenaje desglose pdf no suma al sub total 52 453.30,HIGH_CONFIDENCE,KEEP,"Construction/haulage/petty-cash activity, not a SKU",,0,0,1,0,0,0,False,0.0,52453.3
1363,1363,Caja De Brazing Rod 0% Silver (varillas PLATA Para Soldaduras)1/8,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=caja de brazing rod 0% silver varillas plata para soldaduras 1/8,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,800.0
332,332,CAJA DE Breaker 4/8,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja de breaker 4/8,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,5150.0
333,333,CAJA DE Breaker 8/16,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja de breaker 8/16,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,7850.0
330,330,CAJA DE Breaker GE 6 A 12,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja de breaker ge 6 a 12,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6450.0
219,219,CAJA DE Breaker Plastico Europeo DE 12 Circuito,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=caja de breaker plastico europeo de 12 circuito,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,3250.0
670,670,CAJA DE CLAVOS F-20 (1),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de clavos f-20 1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,395.0
457,457,CAJA DE CLAVOS F-25 (1),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de clavos f-25 1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,415.0
932,932,Caja De Gomitas OBIS No. 18,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de gomitas obis no. 18,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,95.0
348,348,CAJA DE GRAPA Estandar,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de grapa estandar,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,180.0
1430,1430,CAJA DE GRAPA Estandar Artesco,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de grapa estandar artesco,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,148.0
1357,1357,Caja De Herramienta,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de herramienta,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,4300.0
1418,1418,Caja De Herramientas 66pcs Wurth,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de herramientas 66pcs wurth,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,23340.0
1209,1209,CAJA DE Herramientas Mediana Plastica KENDO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja de herramientas mediana plastica kendo,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,915.0
377,377,CAJA Octagonal 3/4 METAL,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caja octagonal 3/4 metal,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,140.0
849,849,Cajas De Clips Billeteros 1 1/4 (32mm) 12/2,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de clips billeteros 1 1/4 32mm 12/2,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,425.0
850,850,Cajas De Clips Billeteros 2 (51mm) 12/3,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de clips billeteros 2 51mm 12/3,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,500.0
848,848,Cajas De Clips Billeteros 3/4 (19mm) 12/1,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de clips billeteros 3/4 19mm 12/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,300.0
852,852,"Cajas De Felpa Tinta De Gel Azul Punto Audaz 1,0 Mm 12/1",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de felpa tinta de gel azul punto audaz 1 0 mm 12/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,2500.0
826,826,Cajas De Ganchos Macho Y Hembra 50/1,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de ganchos macho y hembra 50/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,250.0
828,828,Cajas De Gomas Bandas No. 18,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de gomas bandas no. 18,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,55.1
829,829,Cajas De Grapas Estándar,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de grapas estandar,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,43.0
830,830,Cajas De Grapas Grandes,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de grapas grandes,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,195.0
835,835,Cajas De Lapiceros Azules 12/1,consu,consu,True,True,True,True,Oficina,,True,category=Oficina; normalized=cajas de lapiceros azules 12/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,89.0
836,836,Cajas De Lapiceros Negros 12/1,consu,consu,True,True,True,True,Oficina,,True,category=Oficina; normalized=cajas de lapiceros negros 12/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,89.0
839,839,Cajas De Marcadores Para Pizarra Azul,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de marcadores para pizarra azul,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,650.0
840,840,Cajas De Marcadores Para Pizarra Negro,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de marcadores para pizarra negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,650.0
841,841,Cajas De Marcadores Para Pizarra Rojo,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de marcadores para pizarra rojo,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,650.0
842,842,Cajas De Marcadores Para Pizarra Verde,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de marcadores para pizarra verde,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,650.0
1287,1287,CAJAS DE SOBRES Blancos 500/1,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajas de sobres blancos 500/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,945.0
1297,1297,CAJITA DE CLIP PEQ TALBO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajita de clip peq talbo,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,15.0
1296,1296,CAJITA DE GRAPAS Grandes Standard T,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajita de grapas grandes standard t,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,38.0
1295,1295,Cajitas DE GRAPAS Standard T,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cajitas de grapas standard t,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,15.0
1185,1185,Caliche FINO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=caliche fino,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,705.0
1545,1545,Cama C/base De Madera 54'' Doble Pillow Top Especial,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cama c/base de madera 54 doble pillow top especial,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,12438.14
1573,1573,CAMA CON BASE DE MADERA 54 PG PILLOW TOP EURO AZUL,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cama con base de madera 54 pg pillow top euro azul,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,13050.0
1592,1592,Camarote 39X39 Pulgadas TWIN TWIN FIRSO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=camarote 39x39 pulgadas twin twin firso,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,32668.3
1561,1561,Camarote Hilton Twin Twin 39X39 Pulgadas,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=camarote hilton twin twin 39x39 pulgadas,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,25075.0
980,980,Cambio Tapa De Cisterma 1x1 Concreto,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=cambio tapa de cisterma 1x1 concreto,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,6200.0
1213,1213,"Camioneta NISSAN Frontier NP300 AÑO 2019, FICHA 275, PLACA L406494 CHASIS",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=camioneta nissan frontier np300 ano 2019 ficha 275 placa l406494 chasis,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,9000.0
1050,1050,Canaleta RECTA. 3/4X10MM KOLNY 2070-05,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=canaleta recta. 3/4x10mm kolny 2070-05,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,250.0
303,303,Canaletas Cuadradas C/ADH 1/2,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=canaletas cuadradas c/adh 1/2,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,275.0
218,218,Candado DE BRONCE YALE ITALY 70MM,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=candado de bronce yale italy 70mm,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,3090.0
1378,1378,Candado Yale 50 Mm,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=candado yale 50 mm,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1650.0
204,204,Candado Yale 70 Mm 110-70,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=candado yale 70 mm 110-70,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,2740.0
1029,1029,CAÑOS DE 10X16,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=canos de 10x16,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1623.36
868,868,Canto PVC Teca Lino SW 22x0.4mm Pies L,consu,consu,True,True,True,True,Plomería,,True,category=Plomería; normalized=canto pvc teca lino sw 22x0.4mm pies l,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,26.27
374,374,CAPA Amarilla,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=capa amarilla,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1852.0
